id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P01539,Data security obligations are formally documented in all supplier contracts,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0258,Data security obligations are written into our supplier contracts.,False
P01540,Supplier contracts explicitly detail our data security obligations,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0258,Data security obligations are written into our supplier contracts.,False
P01541,Our contracts with suppliers contain explicit clauses for data security,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0258,Data security obligations are written into our supplier contracts.,False
P01542,Data security obligations are an integral part of all our supplier contracts,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0258,Data security obligations are written into our supplier contracts.,False
P01543,Supplier contracts are mandated to include data security provisions,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0258,Data security obligations are written into our supplier contracts.,False
P01544,All supplier contracts are required to adhere to our data security standards,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts include data security requirements,llm_paraphrase,S0258,Data security obligations are written into our supplier contracts.,False
P01545,Suppliers must comply with the national data security standards as stipulated in their contract,1,COMPLIANT,DSPT10_Suppliers,DSPT,suppliers held accountable for NDG standards,llm_paraphrase,S0259,Suppliers are contractually required to meet the national data security standards.,False
P01546,The data security standards specified in the contract must be met,1,COMPLIANT,DSPT10_Suppliers,DSPT,suppliers held accountable for NDG standards,llm_paraphrase,S0259,Suppliers are contractually required to meet the national data security standards.,False
P01547,Contractual obligations require suppliers to meet national data security standards,1,COMPLIANT,DSPT10_Suppliers,DSPT,suppliers held accountable for NDG standards,llm_paraphrase,S0259,Suppliers are contractually required to meet the national data security standards.,False
P01548,National data security standards must be met as stipulated in the contract,1,COMPLIANT,DSPT10_Suppliers,DSPT,suppliers held accountable for NDG standards,llm_paraphrase,S0259,Suppliers are contractually required to meet the national data security standards.,False
P01549,Suppliers are bound by the national data security standards as outlined in their agreement,1,COMPLIANT,DSPT10_Suppliers,DSPT,suppliers held accountable for NDG standards,llm_paraphrase,S0259,Suppliers are contractually required to meet the national data security standards.,False
P01550,The contract requires suppliers to adhere to the national data security standards,1,COMPLIANT,DSPT10_Suppliers,DSPT,suppliers held accountable for NDG standards,llm_paraphrase,S0259,Suppliers are contractually required to meet the national data security standards.,False
P01551,We verify our care system provider's ongoing DSPT compliance,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier compliance monitored,llm_paraphrase,S0260,We check that our care system provider maintains its own DSPT compliance.,False
P01552,The provider must maintain DSPT compliance,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier compliance monitored,llm_paraphrase,S0260,We check that our care system provider maintains its own DSPT compliance.,False
P01553,DSPT compliance is a contractual requirement,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier compliance monitored,llm_paraphrase,S0260,We check that our care system provider maintains its own DSPT compliance.,False
P01554,Our system provider is responsible for its DSPT compliance,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier compliance monitored,llm_paraphrase,S0260,We check that our care system provider maintains its own DSPT compliance.,False
P01555,DSPT compliance is a critical provider obligation,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier compliance monitored,llm_paraphrase,S0260,We check that our care system provider maintains its own DSPT compliance.,False
P01556,Provider is required to maintain DSPT compliance,1,COMPLIANT,DSPT10_Suppliers,DSPT,supplier compliance monitored,llm_paraphrase,S0260,We check that our care system provider maintains its own DSPT compliance.,False
P01557,No data processing agreements have been formally documented with our suppliers,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0261,No data processing agreements have been signed with our software suppliers.,False
P01558,We do not have a signed data processing agreement with our software providers,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0261,No data processing agreements have been signed with our software suppliers.,False
P01559,Our software supplier data processing agreements are not yet compliant with organisational requirements,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0261,No data processing agreements have been signed with our software suppliers.,False
P01560,No data processing agreements have been completed for our software supplier contract,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0261,No data processing agreements have been signed with our software suppliers.,False
P01561,Our software supplier data processing arrangements do not meet our required documentation protocol,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0261,No data processing agreements have been signed with our software suppliers.,False
P01562,We lack a signed data processing agreement with our software vendor,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0261,No data processing agreements have been signed with our software suppliers.,False
P01563,Our IT provider's access to resident data is not compliant with our data protection procedures,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0262,Our IT provider has access to resident data with no written agreement in place.,False
P01564,No written agreement exists for our IT provider to access resident data,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0262,Our IT provider has access to resident data with no written agreement in place.,False
P01565,Our IT provider lacks written authorisation to access resident data,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0262,Our IT provider has access to resident data with no written agreement in place.,False
P01566,Non-compliant access to resident data is granted by our IT provider,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0262,Our IT provider has access to resident data with no written agreement in place.,False
P01567,Our IT provider has been granted access to resident data without a written agreement,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0262,Our IT provider has access to resident data with no written agreement in place.,False
P01568,Non-written agreement allows IT provider access to resident data,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,no data processing agreements with suppliers,llm_paraphrase,S0262,Our IT provider has access to resident data with no written agreement in place.,False
P01569,Supplier contracts do not include a data security clause.,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0263,Supplier contracts do not mention data security at all.,False
P01570,No data security measures are specified in supplier contracts.,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0263,Supplier contracts do not mention data security at all.,False
P01571,Data security provisions are absent from supplier contracts.,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0263,Supplier contracts do not mention data security at all.,False
P01572,Supplier contracts fail to mention data security requirements.,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0263,Supplier contracts do not mention data security at all.,False
P01573,Supplier contracts neglect to include data security protocols.,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0263,Supplier contracts do not mention data security at all.,False
P01574,Data security is not a required element in supplier contracts.,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0263,Supplier contracts do not mention data security at all.,False
P01575,The contract with our care system provider explicitly states no provisions for data protection,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0264,The contract with our care system provider says nothing about protecting data.,False
P01576,No data protection measures are specified in our contract with the care system provider,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0264,The contract with our care system provider says nothing about protecting data.,False
P01577,Our care system provider's contract contains no data protection protocols,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0264,The contract with our care system provider says nothing about protecting data.,False
P01578,The contract with our care system provider does not include provisions for safeguarding personal data,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0264,The contract with our care system provider says nothing about protecting data.,False
P01579,Our agreement with the care system provider does not outline data protection procedures,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0264,The contract with our care system provider says nothing about protecting data.,False
P01580,Our contract with the care system provider explicitly does not contain any data protection clauses,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,supplier contracts silent on data security,llm_paraphrase,S0264,The contract with our care system provider says nothing about protecting data.,False
P01581,Third-party access to resident records should be subject to a written agreement in place.,0,NON_COMPLIANT,DSPT10_Suppliers,DSPT,suppliers given access with no accountability,llm_paraphrase,S0265,Third parties were given access to resident records without any contract.,False
